"FormatVersion","v1.0"
"Disclaimer","This pricing list is for informational purposes only. All prices are subject to the additional terms included in the pricing pages on http://aws.amazon.com. All Free Tier prices are also subject to the terms included at https://aws.amazon.com/free/"
"Publication Date","2025-09-12T22:53:08Z"
"Version","20250912225308"
"OfferCode","AmazonEC2"
"SKU","OfferTermCode","RateCode","TermType","PriceDescription","EffectiveDate","StartingRange","EndingRange","Unit","PricePerUnit","Currency","RelatedTo","LeaseContractLength","PurchaseOption","OfferingClass","Product Family","serviceCode","Location","Location Type","Instance Type","Current Generation","Instance Family","vCPU","Physical Processor","Clock Speed","Memory","Storage","Network Performance","Processor Architecture","Storage Media","Volume Type","Max Volume Size","Max IOPS/volume","Max IOPS Burst Performance","Max throughput/volume","Provisioned","Tenancy","EBS Optimized","Operating System","License Model","Group","Group Description","Transfer Type","From Location","From Location Type","To Location","To Location Type","usageType","operation","AvailabilityZone","CapacityStatus","ClassicNetworkingSupport","Dedicated EBS Throughput","ECU","Elastic Graphics Type","Enhanced Networking Supported","From Region Code","GPU","GPU Memory","Instance","Instance Capacity - 10xlarge","Instance Capacity - 12xlarge","Instance Capacity - 16xlarge","Instance Capacity - 18xlarge","Instance Capacity - 24xlarge","Instance Capacity - 2xlarge","Instance Capacity - 32xlarge","Instance Capacity - 4xlarge","Instance Capacity - 8xlarge","Instance Capacity - 9xlarge","Instance Capacity - large","Instance Capacity - medium","Instance Capacity - metal","Instance Capacity - xlarge","instanceSKU","Intel AVX2 Available","Intel AVX Available","Intel Turbo Available","MarketOption","Normalization Size Factor","Physical Cores","Pre Installed S/W","Processor Features","Product Type","Region Code","Resource Type","serviceName","SnapshotArchiveFeeType","To Region Code","Volume API Name","VPCNetworkingSupport"
"2223B6PCG6QAUYY6","NQ3QZPMQV9","2223B6PCG6QAUYY6.NQ3QZPMQV9.2TG2D8R56U","Reserved","Upfront Fee","2025-09-12",,,"Quantity","5421","USD",,"3yr","All Upfront","standard","Compute Instance","AmazonEC2","Asia Pacific (Tokyo)","AWS Region","c6i.large","Yes","Compute optimized","2","Intel Xeon 8375C (Ice Lake)","3.5 GHz","4 GiB","EBS only","Up to 12500 Megabit","64-bit",,,,,,,,"Dedicated",,"Windows","No License required",,,,,,,,"APN1-DedicatedUsage:c6i.large","RunInstances:0202","NA","Used","false","Up to 10000 Mbps","NA",,"Yes",,,"NA",,,,,,,,,,,,,,,,,"Yes","Yes","Yes","OnDemand","4",,"SQL Web","Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo",,"ap-northeast-1",,"Amazon Elastic Compute Cloud",,,,"true"
"2223B6PCG6QAUYY6","R5XV2EPZQZ","2223B6PCG6QAUYY6.R5XV2EPZQZ.6YS6EN2CT7","Reserved","Windows with SQL Server Web (Amazon VPC), c6i.large reserved instance applied","2025-09-12","0","Inf","Hrs","0.1081700000","USD",,"3yr","Partial Upfront","convertible","Compute Instance","AmazonEC2","Asia Pacific (Tokyo)","AWS Region","c6i.large","Yes","Compute optimized","2","Intel Xeon 8375C (Ice Lake)","3.5 GHz","4 GiB","EBS only","Up to 12500 Megabit","64-bit",,,,,,,,"Dedicated",,"Windows","No License required",,,,,,,,"APN1-DedicatedUsage:c6i.large","RunInstances:0202","NA","Used","false","Up to 10000 Mbps","NA",,"Yes",,,"NA",,,,,,,,,,,,,,,,,"Yes","Yes","Yes","OnDemand","4",,"SQL Web","Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo",,"ap-northeast-1",,"Amazon Elastic Compute Cloud",,,,"true"
"2223B6PCG6QAUYY6","R5XV2EPZQZ","2223B6PCG6QAUYY6.R5XV2EPZQZ.2TG2D8R56U","Reserved","Upfront Fee","2025-09-12",,,"Quantity","2843","USD",,"3yr","Partial Upfront","convertible","Compute Instance","AmazonEC2","Asia Pacific (Tokyo)","AWS Region","c6i.large","Yes","Compute optimized","2","Intel Xeon 8375C (Ice Lake)","3.5 GHz","4 GiB","EBS only","Up to 12500 Megabit","64-bit",,,,,,,,"Dedicated",,"Windows","No License required",,,,,,,,"APN1-DedicatedUsage:c6i.large","RunInstances:0202","NA","Used","false","Up to 10000 Mbps","NA",,"Yes",,,"NA",,,,,,,,,,,,,,,,,"Yes","Yes","Yes","OnDemand","4",,"SQL Web","Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo",,"ap-northeast-1",,"Amazon Elastic Compute Cloud",,,,"true"
"2223B6PCG6QAUYY6","VJWZNREJX2","2223B6PCG6QAUYY6.VJWZNREJX2.6YS6EN2CT7","Reserved","USD 0.0 per Windows with SQL Server Web (Amazon VPC), c6i.large reserved instance applied","2025-09-12","0","Inf","Hrs","0.0000000000","USD",,"1yr","All Upfront","convertible","Compute Instance","AmazonEC2","Asia Pacific (Tokyo)","AWS Region","c6i.large","Yes","Compute optimized","2","Intel Xeon 8375C (Ice Lake)","3.5 GHz","4 GiB","EBS only","Up to 12500 Megabit","64-bit",,,,,,,,"Dedicated",,"Windows","No License required",,,,,,,,"APN1-DedicatedUsage:c6i.large","RunInstances:0202","NA","Used","false","Up to 10000 Mbps","NA",,"Yes",,,"NA",,,,,,,,,,,,,,,,,"Yes","Yes","Yes","OnDemand","4",,"SQL Web","Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo",,"ap-northeast-1",,"Amazon Elastic Compute Cloud",,,,"true"
"2223B6PCG6QAUYY6","VJWZNREJX2","2223B6PCG6QAUYY6.VJWZNREJX2.2TG2D8R56U","Reserved","Upfront Fee","2025-09-12",,,"Quantity","2129","USD",,"1yr","All Upfront","convertible","Compute Instance","AmazonEC2","Asia Pacific (Tokyo)","AWS Region","c6i.large","Yes","Compute optimized","2","Intel Xeon 8375C (Ice Lake)","3.5 GHz","4 GiB","EBS only","Up to 12500 Megabit","64-bit",,,,,,,,"Dedicated",,"Windows","No License required",,,,,,,,"APN1-DedicatedUsage:c6i.large","RunInstances:0202","NA","Used","false","Up to 10000 Mbps","NA",,"Yes",,,"NA",,,,,,,,,,,,,,,,,"Yes","Yes","Yes","OnDemand","4",,"SQL Web","Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo",,"ap-northeast-1",,"Amazon Elastic Compute Cloud",,,,"true"
"2223B6PCG6QAUYY6","Z2E3P23VKM","2223B6PCG6QAUYY6.Z2E3P23VKM.6YS6EN2CT7","Reserved","Windows with SQL Server Web (Amazon VPC), c6i.large reserved instance applied","2025-09-12","0","Inf","Hrs","0.2208700000","USD",,"3yr","No Upfront","convertible","Compute Instance","AmazonEC2","Asia Pacific (Tokyo)","AWS Region","c6i.large","Yes","Compute optimized","2","Intel Xeon 8375C (Ice Lake)","3.5 GHz","4 GiB","EBS only","Up to 12500 Megabit","64-bit",,,,,,,,"Dedicated",,"Windows","No License required",,,,,,,,"APN1-DedicatedUsage:c6i.large","RunInstances:0202","NA","Used","false","Up to 10000 Mbps","NA",,"Yes",,,"NA",,,,,,,,,,,,,,,,,"Yes","Yes","Yes","OnDemand","4",,"SQL Web","Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo",,"ap-northeast-1",,"Amazon Elastic Compute Cloud",,,,"true"
"2223RRAP6Z3VBN3N","JRTCKXETXF","2223RRAP6Z3VBN3N.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.634 per On Demand RHEL with SQL Web c5d.2xlarge Instance Hour","2025-09-01","0","Inf","Hrs","0.6340000000","USD",,,,,"Compute Instance","AmazonEC2","US East (N. Virginia)","AWS Region","c5d.2xlarge","Yes","Compute optimized","8","Intel Xeon Platinum 8124M","3.4 GHz","16 GiB","1 x 200 NVMe SSD","Up to 10 Gigabit","64-bit",,,,,,,,"Shared",,"RHEL","No License required",,,,,,,,"BoxUsage:c5d.2xlarge","RunInstances:0210","NA","Used","false","Up to 2250 Mbps","39",,"Yes",,,"NA",,,,,,,,,,,,,,,,,"Yes","Yes","Yes","OnDemand","16",,"SQL Web","Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo",,"us-east-1",,"Amazon Elastic Compute Cloud",,,,"true"
"2223TSA85TD5RWMS","JRTCKXETXF","2223TSA85TD5RWMS.JRTCKXETXF.6YS6EN2CT7","OnDemand","$6.92717 per Dedicated RHEL c7i.metal-24xl Instance Hour","2025-09-01","0","Inf","Hrs","6.9271700000","USD",,,,,"Compute Instance (bare metal)","AmazonEC2","US East (New York City)","AWS Local Zone","c7i.metal-24xl","Yes","Compute optimized","96","Intel Xeon Scalable (Sapphire Rapids)","3.2 GHz","192 GiB","EBS only","37500 Megabit","64-bit",,,,,,,,"Dedicated",,"RHEL","No License required",,,,,,,,"NYC1-DedicatedUsage:c7i.metal-24xl","RunInstances:0010","NA","Used","false","30000 Mbps","NA",,"Yes",,,"NA",,,,,,,,,,,,,,,,,"Yes","Yes","Yes","OnDemand","192",,"NA","Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo; Intel AMX",,"us-east-1-nyc-1",,"Amazon Elastic Compute Cloud",,,,"true"
"2224S3ZTPZZQY93N","JRTCKXETXF","2224S3ZTPZZQY93N.JRTCKXETXF.6YS6EN2CT7","OnDemand","$2.661 per Unused Reservation Windows with SQL Web i4i.4xlarge Instance Hour","2025-09-01","0","Inf","Hrs","2.6610000000","USD",,,,,"Compute Instance","AmazonEC2","AWS GovCloud (US-West)","AWS Region","i4i.4xlarge","Yes","Storage optimized","16","Intel Xeon 8375C (Ice Lake)","3.5 GHz","128 GiB","1 x 3750 NVMe SSD","Up to 25 Gigabit","64-bit",,,,,,,,"Shared",,"Windows","No License required",,,,,,,,"UGW1-UnusedBox:i4i.4xlarge","RunInstances:0202","NA","UnusedCapacityReservation","false","Up to 10000 Mbps","NA",,"Yes",,,"NA",,,,,,,,,,,,,,,,"FUVXPGDBB5MFTT2Q","Yes","Yes","Yes","OnDemand","32",,"SQL Web","Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo",,"us-gov-west-1",,"Amazon Elastic Compute Cloud",,,,"true"
"2224XEM9D7MGYGBJ","JRTCKXETXF","2224XEM9D7MGYGBJ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.70224 per Dedicated Windows BYOL r7i.2xlarge Instance Hour","2025-09-01","0","Inf","Hrs","0.7022400000","USD",,,,,"Compute Instance","AmazonEC2","EU (Frankfurt)","AWS Region","r7i.2xlarge","Yes","Memory optimized","8","Intel Xeon Scalable (Sapphire Rapids)","3.2 GHz","64 GiB","EBS only","Up to 12500 Megabit","64-bit",,,,,,,,"Dedicated",,"Windows","Bring your own license",,,,,,,,"EUC1-DedicatedUsage:r7i.2xlarge","RunInstances:0800","NA","Used","false","Up to 10000 Mbps","NA",,"Yes",,,"NA",,,,,,,,,,,,,,,,,"Yes","Yes","Yes","OnDemand","16",,"NA","Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo; Intel AMX",,"eu-central-1",,"Amazon Elastic Compute Cloud",,,,"true"
"2224ZGY5JW89DTH5","JRTCKXETXF","2224ZGY5JW89DTH5.JRTCKXETXF.6YS6EN2CT7","OnDemand","$21.30264 per Dedicated Unused Reservation SUSE g5.48xlarge Instance Hour","2025-09-01","0","Inf","Hrs","21.3026400000","USD",,,,,"Compute Instance","AmazonEC2","Asia Pacific (Sydney)","AWS Region","g5.48xlarge","Yes","GPU instance","192","AMD EPYC 7R32","2.8 GHz","768 GiB","2 x 3800 GB NVMe SSD","100 Gigabit","64-bit",,,,,,,,"Dedicated",,"SUSE","No License required",,,,,,,,"APS2-UnusedDed:g5.48xlarge","RunInstances:000g","NA","UnusedCapacityReservation","false","19000 Mbps","NA",,"Yes",,"8","192 GB",,,,,,,,,,,,,,,,"CHFPJTVMRYF2Q9S3","No","No","No","OnDemand","16.190854871",,"NA","AMD Turbo; AVX; AVX2",,"ap-southeast-2",,"Amazon Elastic Compute Cloud",,,,"true"
